"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"44" 8006.4420627489 7635.1758008228 7418.445101025 8983.10899821986 7747.83628852363 8196.54197176393 9386.82274570489 11102.9118702415 11493.2393583548 13546.698456447 13902.963460818 14350.8164709369
"45" 8507.78478418556 8375.85046839067 8455.05968707077 9228.37135260574 8224.95377898422 8424.8418256189 10451.5038134687 11802.0738458893 12739.9054972385 13978.9547402308 13899.2638959106 13067.2020394266
"46" 9021.69969488063 9023.8847139946 7758.05559099956 9172.60970316931 8252.49263395468 8690.27283722413 10678.2278216686 12440.1508010849 11700.8572216403 12606.0065318214 12136.5763634925 13884.3104517855
"47" 7705.80225042915 8733.06951001165 7382.06085063318 9409.46508273882 7160.80940478951 6954.60364383847 8629.21547209182 10881.0696348878 11411.9936694741 12869.910024093 13043.137431087 13233.2694342957
"48" 8329.47219096756 9145.25237759182 9916.80772225156 10488.6984052594 10283.7893171191 10256.4707480474 10673.3151414818 11659.2007469892 12670.5720088635 13093.6084132681 14824.4680218757 14373.0542735174
"49" 8192.65812467797 7849.98704915065 10225.2986922721 10280.3446712924 10665.6040767458 10625.1147420141 13205.9124360082 12581.4505344147 12330.9491066313 13033.1575335684 14017.0182698776 14454.1272943638
"50" 8924.16425848348 8985.82686965899 10877.7962924491 9557.73101025778 9569.47731953927 9167.071794063 9606.7533540802 10412.6452426129 10629.7694439708 13139.008922827 12382.7489224279 12073.3035594677
"51" 7931.90444441128 8679.56452270278 10394.2291084601 12720.2034341261 12671.426149106 12377.1091058262 14037.6337732216 14255.8460712286 12622.5446055283 11860.6110141319 13234.8488398496 13965.0817694544
"52" 9708.86505500688 10863.91506819 11746.512378885 12249.678237131 11479.133166201 9826.14447107066 9555.32571534404 10213.3399845559 11150.5111624587 11916.1492594502 13032.3024356927 12745.063982478
"53" 8389.01374099341 8383.30159651654 10857.1407990329 12477.3643208064 11828.8769470789 10116.3765197659 9687.04616904243 10463.0311877349 10744.6462542324 11885.7440626617 11148.9821627514 12468.3532971902
"54" 8171.61823611287 7449.3035271848 9142.50333428484 9503.72056989907 8293.92198337344 8214.9439617111 9177.32973085269 9891.86538054503 12134.9072662618 14330.0110404805 15305.6367545797 14829.6194949393
"55" 8801.55434871141 7226.09807304078 8090.36013927027 8749.28582228103 8229.75016420615 8944.44256249434 10257.2805947039 11007.3691610502 11090.2569435119 11885.1903633934 13422.7891377434 14921.0012530086
"56" 7305.13328663304 7033.26625766903 8475.96738790008 9309.82967669185 7438.73897012453 7730.20050980362 8637.60810391763 9835.33218464979 11376.3465373211 12965.8957935553 13288.418809358 12809.3884459083
"57" 9615.78045777615 8402.02279915433 9219.14819633097 8571.68671115063 8526.27146916889 8440.56470271292 11077.7334712972 12337.8325383184 12764.0474024718 14357.6702918235 14639.0271016513 14557.3350214573
"58" 11241.073848829 9996.72648062122 9359.50619084729 8848.59888277285 8011.01400443198 7313.89547444058 8777.1146133462 10385.7911724262 11728.5631830102 12925.0346661449 14587.927427264 14725.9941523865
"59" 9324.33863710485 7870.15125611419 8525.37390589499 8340.44284788518 7807.39106907655 7573.32000818634 9208.83893644139 10551.5609827629 10670.0616878337 11011.3217123094 12131.1654633276 13275.6913897635
"60" 7852.55833592025 8017.40947052937 9624.96726742909 10932.6948837151 11345.9742449604 11116.9304798627 12505.5293576881 13293.0968601106 12146.0456170611 12299.142888866 14043.0469585903 14539.0027445458
"61" 8991.10658879889 9164.86864514714 10450.6205421443 11195.0195046819 10753.1384279876 10385.5219023609 10371.5053083304 11227.7046926666 11361.9677342954 12508.0663203795 14626.8514906885 12547.0643558266
"62" 8060.96293163014 7694.54292460699 10822.6344702986 11554.8040769274 11191.9729390437 10949.9671797657 10469.4354929716 10292.6794801314 10577.3488156189 11142.6384587098 11079.300488831 12241.3632006341
"63" 8947.36445066848 7611.45028134076 10676.6519936504 12163.9134829451 11421.9342872174 10253.7565598002 9849.5650840254 10123.2283414379 10480.8147451175 12352.4761163642 12685.248907824 13067.934677346
"64" 10343.0410432642 9249.06761768674 9026.96049634801 9616.07930130281 9483.60736763706 9394.56089845881 9629.19535380079 11725.7690072516 13057.6245867481 15508.9522719039 14762.4979229566 14732.4590670688
"65" 9286.95994129682 9104.55591946939 9381.32171145563 10490.5000819895 9442.21579494741 9717.9382922036 10839.8508339406 11765.1357634236 14049.3123113941 15958.6490912926 15424.9263028397 14334.4486349949
"66" 9842.22593638476 10693.9923754634 9544.85469970851 11933.428091286 10232.576533831 10865.8362703471 11502.3055236019 13067.0764676069 12863.1256052293 13951.6070917569 13813.0993185492 14644.022055151
"67" 9806.8024627571 10097.0117612837 7808.7366641441 11836.6315492495 8808.27419336493 8210.05807413343 9957.02075900916 12172.7377646397 13033.7119929956 14645.7748496017 14760.9811892255 14565.6283492618
"68" 9648.56661671674 8857.14462000814 9581.06543136048 9760.92309992638 11302.3932813214 11088.1467647264 10400.4569928817 10471.8246349383 13619.9041910906 15638.5188753211 17162.2519444834 15512.9668815364
"69" 10480.0981873403 8955.20809247966 9633.85568940299 10094.8495585755 12421.4478422858 11316.6650562587 12600.2363929736 12383.800203964 12887.6339415687 14957.2430894343 15229.4102118844 14774.4356865445
"70" 9981.87905129289 8764.5469217466 9191.61411536765 9158.42037396312 11127.5929836451 9902.34165521992 10654.7905566718 11622.1343341965 12350.9171973792 15665.6171598961 14381.7433098312 13529.0019184685
"71" 8750.2158535274 9610.92290878518 10030.0762586167 13593.8618334582 14500.0507330634 13101.9851937781 13318.1355736394 13819.4380127257 13833.8668008394 14500.9059347495 15285.2562330984 14485.8031221234
"72" 9269.13870772612 8927.09129085988 9738.53520949865 12962.9516719926 13118.5106078293 11362.3271429452 10676.7876498979 10426.7735215201 12461.5337559666 14830.0284922735 15068.437249416 13830.8555614591
"73" 9592.11206151312 9623.78305515549 9564.6268957875 14308.428681316 13365.7166025257 10750.9516674713 10979.0137846887 10853.0048708152 11117.1209787283 13120.7405028175 13171.2126751403 13203.6544737293
"74" 9133.96668942184 8347.63996990477 9742.29414673305 10840.4781065671 9455.44805135984 9220.75285396095 9798.76937415951 10063.2675243502 13195.061964198 16465.2101916824 17021.8237697164 15848.5893102886
"75" 9851.26051727768 7721.80129984265 9332.11705568525 11495.3292473881 9978.63312742825 10905.7273653976 11094.3264833821 11054.3471821891 11868.8530097024 13674.0103873598 15016.2184023532 15064.8240499275
"76" 8861.38093023365 7347.16498997824 8261.28055005847 10575.6014180533 8915.06503304529 9253.95070211128 10044.9355254141 11008.4118169647 12925.9418070541 14232.7230424759 15248.0577315216 14104.5378554043
"77" 10873.7849699194 8963.81272076519 9991.46064305327 10253.957726946 9976.47659093653 9735.18800848456 11150.7775860321 12109.2767829339 13275.4092660623 16789.4911706287 16636.7167546518 15302.8009911819
"78" 10136.9017330453 8493.57648962247 9093.58391000037 10019.8417721511 9315.0302155413 8082.1444858087 10038.1628277801 10418.5585042609 13297.5488602065 16060.8070077099 17054.3180829619 16066.0529456258
"79" 10599.6832807826 9015.48621968928 10307.8449287829 10175.5495624203 9801.71057033132 9077.3168310903 10441.599848504 11007.5966547513 10873.0505161383 12336.3913041981 13594.4098343995 13504.9409308485
"80" 8305.08973969285 8769.59199959899 8914.32840209088 11901.7725338624 13071.4480030682 12130.9227061817 12233.7377555047 12321.7422285678 13191.3586966982 14849.7521153944 16731.0306090899 15556.6493146615
"81" 9273.11996203817 8498.0328955322 9112.2427964879 12081.1222795075 12511.2771210646 11808.642558842 11850.5818807068 11527.8201513078 12416.1576381554 16031.7491227074 16747.0385350152 14184.4859699918
"82" 9473.60468618104 7709.17276533371 9229.31347835732 13258.1993274548 12814.9586066659 11830.0209863102 11787.5428824799 10180.3990598296 10759.1177375674 12457.3059049751 13261.9347877433 12662.7865816325
"83" 9590.26159436293 8336.38441293258 9785.06308875293 12833.3188389452 12980.5805974745 11417.3212607218 9990.89049992526 10122.7562215565 11597.2742697279 14495.7445160885 14880.8946898144 14124.3604512406
"84" 9288.26864109182 8565.28184581201 9305.06413281101 9980.63177726613 8976.96830492736 8748.53999731915 9585.47783593437 11144.0983005909 14042.7342566475 17193.6566959442 16717.7708647096 16357.6619414938
"85" 10278.1693861481 8768.42449869876 8955.39068388212 9712.72506479162 9239.61791764709 9245.40658626444 10879.5477011592 12967.7533653237 13373.4968508105 14741.4043028659 15135.7615006135 16461.3795557981
"86" 8720.2150046953 8288.86414925075 8900.93918131936 9654.99602794862 7805.78107224811 7726.11585308427 9500.14966122791 12074.5381567383 13613.4814807051 15803.3379152844 15147.740350323 14728.2604732427
"87" 9985.56673948453 9332.5662771863 9799.8254509494 9708.71793915603 9571.74769416729 9190.89482635319 12278.6063966013 13649.8487639458 14180.3538304283 17280.9070657809 15732.2929518672 15726.0315842773
"88" 9770.27394762465 9740.65547091279 10189.3257140642 10030.7160531589 8388.50588753507 7681.33462018529 9304.53375380145 11438.0545367022 13151.3746057652 15278.1992464051 16061.1626045269 15789.5229644006
"89" 9148.90082704512 9122.07206461672 9102.78642885261 10742.5859756927 8376.08667092816 7626.4122894068 9714.48851498928 11803.5047507232 11396.3821953084 12751.3539067286 13053.5267900227 14511.1297445869
"90" 8861.7449147162 8770.84470383763 10487.982309697 11317.6193788508 11769.1409940817 11307.2457816161 13440.8527292954 14060.8751290848 14231.4828229929 14036.8899140105 16713.2013553213 16629.1466751357
"91" 10141.788922233 10264.6353052358 11300.5229474751 10016.3694770405 10115.0953657496 10235.8267428475 11050.0547157865 12368.9183819182 12712.1986505793 15447.8918624403 16546.9898018912 14613.9757259144
"92" 9487.45043958348 7991.28381196938 11689.5371634828 11380.1721770205 11231.2105368539 11264.1378014908 11669.2143848378 11832.7158811689 12060.7490541872 13813.4161257044 13833.9070742894 13901.8684507366
"93" 9384.808706544 9208.14784311793 11929.6366440377 14424.5225071929 12857.7845003418 11460.559624504 10311.1903253695 11431.9244393093 12029.50101798 14241.2181080466 14261.2858467528 14281.2722221275
"94" 9639.53647526433 8283.3898521506 9785.3925421074 9693.63678707424 9660.84798788175 8955.02586234525 10884.7797105591 11803.4955145964 13437.4080929952 16897.3774960986 17599.9773714148 17043.5494244376
"95" 8849.9691206021 8539.19841446072 10594.0114484388 10774.7662919446 8798.18276604407 8365.16553069558 10197.9640849829 11777.4152693731 13641.6844962242 16232.3889882778 17744.245331359 16005.9508428408
"96" 9215.73277846962 7500.93387382711 9279.20113886102 10802.4795845368 8286.80588546982 7988.52264298232 11303.1509680341 10774.1460309645 11654.1359388157 12573.9953225286 14610.5006525362 14448.7564392715
"97" 10611.4895395021 9271.25269566728 10096.4115468494 9954.45311260651 9472.24191423413 7966.45948363553 9508.7829770503 11224.2756954594 12956.6911985282 16628.0158596955 15986.8614169838 15885.3042672325
"98" 9537.08854646453 8856.8839505985 11041.2713860145 13059.2794826592 11915.4693710974 12498.3376629997 11561.8267984495 12020.4328569701 12534.9769433935 15419.3764270799 15966.6559508888 14501.8394354069
"99" 4 6 14 3 3 47 22 7 25 28 28 1
