1995	6	23.265	1007.973	3.022	-0.226
1995	7	22.49	1008.094	1.608	0.335
1995	8	22.804	1008.386	0.058	0.635
1995	9	22.345	1009.191	2.062	0.792
1995	10	21.337	1008.639	3.061	0.21
1995	11	18.524	1009.756	5.933	-0.167
1995	12	16.459	1011.855	1.479	-1.372
1996	1	18.297	1011.205	-0.569	-0.948
1996	2	18.948	1011.308	-0.213	-1.118
1996	3	24.413	1009.813	0.443	-0.997
1996	4	23.817	1008.866	3	-0.487
1996	5	23.05	1008.937	2.866	0.001
1996	6	22.435	1008.689	2.209	-0.02
1996	7	22.495	1008.277	3.613	0.721
1996	8	22.324	1008.889	4.923	0.62
1996	9	22.384	1007.582	4.528	0.032
1996	10	20.846	1009.144	5.656	0.393
1996	11	19.359	1009.082	4.098	0.544
1996	12	17.362	1010.83	3.54	-0.69
1997	1	17.779	1012.418	-1.148	-2.19
1997	2	19.999	1010.407	-0.029	-2.119
1997	3	23.87	1011.725	-0.882	-0.529
1997	4	23.064	1010.607	2.379	0.302
1997	5	24.127	1008.772	5.063	-0.124
1997	6	23.123	1009.32	0.624	-0.532
1997	7	22.702	1009.157	-0.726	0.145
1997	8	22.714	1009.484	-1.81	-0.032
1997	9	21.634	1011.166	-1.713	0.14
1997	10	21.436	1012.011	-3.156	-1.929
1997	11	19.787	1011.692	-4	-1.619
1997	12	19.32	1012.046	-1.976	-3.118
1998	1	20.074	1012.18	-0.862	-5.521
1998	2	21.981	1012.751	-1.74	-4.931
1998	3	24.603	1011.152	0.09	-4.54
1998	4	25.959	1010.142	0.761	-0.885
1998	5	24.747	1008.595	5.441	-1.063
1998	6	23.853	1008.439	3.135	-1.141
1998	7	22.988	1008.701	4.031	-0.584
1998	8	22.893	1009.33	1.541	-1.135
1998	9	22.671	1008.926	2.342	-0.338
1998	10	21.885	1008.884	3.26	-0.397
1998	11	19.935	1008.66	5.511	-0.399
1998	12	18.415	1010.154	3.877	-1.648
