1971	12	26.045	995.807	2.426	-3.936	NA9
1972	1	25.051	996.484	1.37	-3.111	NA9
1972	2	25.4	995.691	0.891	-3.473	NA9
1972	3	25.089	996.823	0.251	-3.335	NA9
1972	4	26.298	997.328	0.396	-1.31	NA9
1972	5	27.216	997.061	-0.516	1.764	NA9
1972	6	27.362	996.66	-0.282	3.213	NA9
1972	7	27.314	997.044	-1.355	6.276	NA9
1972	8	27.067	997.745	-1.036	4.468	NA9
1972	9	27.196	997.556	0.248	4.182	NA9
1972	10	27.307	997.985	1.472	1.145	NA9
1972	11	26.986	996.919	2.269	-1.73	NA9
1972	12	26.312	997.986	1.927	-2.327	NA9
1973	1	25.784	997.453	1.054	-4.214	NA9
1973	2	25.719	998.183	0.978	-4.685	NA9
1973	3	26.11	997.097	0.122	-4.142	NA9
1973	4	27.155	996.259	0.488	-1.617	NA9
1973	5	27.927	996.673	-0.314	-0.058	NA9
1973	6	28.146	996.412	-0.642	1.558	NA9
1973	7	27.793	996.338	-0.406	3.212	NA9
1973	8	27.589	996.568	-1.068	2.046	NA9
1973	9	27.545	997.325	-0.547	0.785	NA9
1973	10	27.382	995.634	0.242	0.791	NA9
1973	11	26.74	995.648	2.2	-1.468	NA9
1973	12	26.036	995.758	2.69	-2.369	NA9
1974	1	24.925	995.24	0.769	-3.705	NA9
1974	2	25.276	995.526	1.301	-3.446	NA9
1974	3	25.275	996.637	1.199	-3.717	NA9
1974	4	26.564	996.116	1.137	-0.821	NA9
1974	5	27.379	996.353	-0.299	0.685	NA9
1974	6	27.526	996.615	-0.592	2.916	NA9
1974	7	27.314	997.191	-0.831	2.946	NA9
1974	8	27.531	996.603	-1.161	4.173	NA9
1974	9	27.44	996.749	-0.331	1.192	NA9
1974	10	27.255	996.032	0.432	1.434	NA9
1974	11	26.653	995.662	0.887	-0.646	NA9
1974	12	26.086	995.868	1.017	-2.273	NA9
1975	1	25.414	996.949	1.854	-4.031	NA9
1975	2	25.415	996.863	1.194	-3.804	NA9
1975	3	25.957	996.538	0.543	-3.05	NA9
1975	4	26.78	995.621	0.503	-1.818	NA9
1975	5	27.657	996.112	-0.116	0.653	NA9
1975	6	27.483	996.64	-0.922	1.999	NA9
1975	7	27.14	996.962	-0.585	2.18	NA9
1975	8	27.321	996.239	-1.511	3.29	NA9
1975	9	27.151	996.501	-1.127	0.845	NA9
1975	10	27.143	996.123	-0.461	0.466	NA9
1975	11	26.394	996.35	1.161	-1.941	NA9
1975	12	25.774	995.24	1.849	-2.726	NA9
1976	1	24.746	996.195	2.091	-3.025	NA9
1976	2	24.778	996.612	0.492	-3.737	NA9
1976	3	25.643	996.277	0.665	-3.504	NA9
1976	4	26.431	997.298	0.617	-0.102	NA9
1976	5	27.289	997.312	0.209	3.485	NA9
1976	6	27.143	997.117	-0.671	3.477	NA9
1976	7	26.977	997.98	-0.512	5.281	NA9
1976	8	26.824	998.152	-0.771	4.542	NA9
1976	9	27.019	998.235	-0.753	4.703	NA9
1976	10	27.219	997.29	0.134	0.193	NA9
1976	11	26.93	996.329	1.02	-0.718	NA9
1976	12	26.09	996.444	1.474	-2.158	NA9
1977	1	25.645	996.567	0.251	-3.13	NA9
1977	2	25.122	996.951	1.681	-3.954	NA9
1977	3	25.307	998.197	1.3	-3.863	NA9
1977	4	26.585	997.099	-0.006	-1.791	NA9
1977	5	27.604	997.147	-0.075	1.243	NA9
1977	6	27.865	997.219	-0.286	2.918	NA9
1977	7	27.548	996.699	-1.044	5.423	NA9
1977	8	27.348	997.73	-0.85	4.858	NA9
1977	9	27.262	997.739	-0.869	4.794	NA9
1977	10	27.124	998.243	-0.083	0.796	NA9
1977	11	26.638	997.53	1.085	-1.017	NA9
1977	12	25.814	997.842	1.045	-3.222	NA9
1978	1	25.365	997.718	2.069	-4.303	NA9
1978	2	25.074	999.08	0.818	-4.788	NA9
1978	3	26.169	997.315	-0.156	-3.277	NA9
1978	4	26.871	997.307	0.849	-1.058	NA9
1978	5	27.838	995.514	-0.789	0.222	NA9
1978	6	27.882	996.646	-0.359	2.123	NA9
1978	7	27.561	996.472	-0.733	2.779	NA9
1978	8	27.629	996.816	-1.167	3.718	NA9
1978	9	27.252	997.163	-0.351	2.249	NA9
1978	10	27.066	996.724	-0.295	2.057	NA9
1978	11	26.504	997.252	0.069	-0.688	NA9
1978	12	26.097	997.064	1.29	-3.132	NA9
1979	1	25.096	998.15	2.041	-4.878	NA9
1979	2	25.537	997.454	1.353	-3.616	NA9
1979	3	26.075	997.272	0.376	-2.919	NA9
1979	4	27.139	996.863	0.388	-0.512	NA9
